price,transmission,mileage,fuelType,tax,mpg,engineSize
30000.00,2.00,50536.00,2.00,205.00,47.90,3.00
14000.00,2.00,47600.00,2.00,145.00,56.50,2.00
4990.00,1.00,87990.00,2.00,325.00,36.70,3.00
1990.00,1.00,131925.00,1.00,325.00,30.10,1.80
4990.00,1.00,106000.00,1.00,325.00,39.80,1.80
25790.00,2.00,3222.00,1.00,145.00,44.10,1.50
5490.00,2.00,89000.00,2.00,330.00,33.30,3.00
3990.00,1.00,148000.00,2.00,305.00,35.80,3.00
4690.00,1.00,106122.00,2.00,30.00,64.20,2.00
26890.00,2.00,1555.00,1.00,145.00,38.70,2.00
19690.00,1.00,2555.00,2.00,145.00,49.60,1.60
27190.00,1.00,1555.00,2.00,145.00,42.80,2.00
22790.00,2.00,2555.00,1.00,145.00,44.10,1.00
27190.00,1.00,3555.00,2.00,145.00,42.80,2.00
20790.00,1.00,4555.00,2.00,145.00,52.30,1.60
17000.00,1.00,41509.00,1.00,145.00,49.60,1.40
25495.00,1.00,4995.00,1.00,145.00,39.80,1.50
43895.00,2.00,12332.00,2.00,145.00,32.80,3.00
39490.00,2.00,5000.00,1.00,150.00,31.00,2.00
19000.00,1.00,21159.00,1.00,30.00,56.50,1.40
7850.00,1.00,63000.00,1.00,555.00,27.20,3.20
9350.00,1.00,44000.00,2.00,145.00,53.30,2.00
38995.00,3.00,17552.00,1.00,145.00,34.00,2.50
25990.00,2.00,42000.00,2.00,235.00,42.80,3.00
35990.00,2.00,10000.00,1.00,145.00,34.00,3.00
16490.00,1.00,20000.00,1.00,125.00,52.30,1.40
8990.00,1.00,83000.00,2.00,30.00,62.80,2.00
12490.00,3.00,64000.00,2.00,200.00,47.90,2.00
22000.00,2.00,11547.00,1.00,150.00,42.20,1.50
26000.00,2.00,19494.00,1.00,205.00,40.90,2.00
12500.00,1.00,30500.00,2.00,0.00,80.70,1.60
18000.00,2.00,78077.00,2.00,150.00,54.30,3.00
48000.00,2.00,32093.00,2.00,150.00,39.20,4.00
32500.00,2.00,32486.00,2.00,205.00,47.90,3.00
25000.00,1.00,6185.00,1.00,145.00,40.90,1.50
34500.00,2.00,5362.00,2.00,145.00,38.20,2.00
14000.00,1.00,20871.00,1.00,150.00,56.50,1.40
19900.00,2.00,30986.00,2.00,150.00,64.20,2.00
19450.00,1.00,13000.00,2.00,145.00,62.80,2.00
43950.00,2.00,40000.00,2.00,300.00,39.20,4.00
44950.00,2.00,29000.00,1.00,325.00,29.40,4.00
35950.00,2.00,37000.00,1.00,145.00,34.00,3.00
19950.00,2.00,79000.00,2.00,235.00,42.80,3.00
42950.00,2.00,23000.00,2.00,145.00,32.80,3.00
36950.00,2.00,27000.00,1.00,150.00,34.00,3.00
8750.00,2.00,98000.00,1.00,570.00,21.10,5.20
32995.00,3.00,4000.00,1.00,145.00,40.40,2.00
10295.00,1.00,66000.00,2.00,30.00,60.10,2.00
14695.00,2.00,3000.00,1.00,20.00,64.20,1.00
8480.00,1.00,72900.00,2.00,30.00,64.20,2.00
7650.00,1.00,19200.00,1.00,30.00,55.40,1.20
13995.00,3.00,32000.00,1.00,150.00,57.70,1.40
5750.00,2.00,90000.00,1.00,235.00,39.80,2.00
2490.00,1.00,100000.00,2.00,30.00,65.70,1.40
21995.00,3.00,37000.00,2.00,200.00,47.10,2.00
10995.00,1.00,36000.00,1.00,125.00,52.30,1.40
20000.00,3.00,40905.00,2.00,205.00,47.10,2.00
7500.00,1.00,63565.00,2.00,0.00,74.30,1.60
13800.00,1.00,27525.00,2.00,145.00,72.40,1.60
12440.00,2.00,45000.00,2.00,200.00,47.90,2.00
27400.00,2.00,8000.00,2.00,150.00,47.10,2.00
9880.00,2.00,79000.00,1.00,125.00,50.40,1.80
3880.00,1.00,87000.00,1.00,305.00,36.70,2.00
17995.00,1.00,65789.00,1.00,200.00,39.80,2.00
14995.00,3.00,23698.00,1.00,30.00,57.60,1.40
10795.00,1.00,27427.00,2.00,20.00,68.90,2.00
17999.00,1.00,66000.00,1.00,535.00,20.30,4.20
6890.00,1.00,89000.00,2.00,150.00,48.70,2.00
27790.00,2.00,27000.00,1.00,300.00,34.90,2.50
16999.00,3.00,69000.00,2.00,125.00,57.60,2.00
6999.00,1.00,75000.00,2.00,160.00,49.60,2.00
9999.00,3.00,105200.00,2.00,20.00,70.60,1.60
17999.00,1.00,35000.00,2.00,125.00,58.90,2.00
7999.00,1.00,79000.00,1.00,30.00,57.60,1.20
2990.00,1.00,95000.00,1.00,300.00,34.90,2.00
3490.00,1.00,82000.00,1.00,235.00,38.70,1.80
4590.00,1.00,93000.00,1.00,160.00,43.50,1.40
9990.00,2.00,97000.00,1.00,200.00,40.90,2.00
3990.00,2.00,70000.00,2.00,300.00,39.80,2.70
3888.00,1.00,80000.00,1.00,300.00,33.60,2.00
11240.00,2.00,89000.00,4.00,0.00,176.60,1.40
8990.00,2.00,94000.00,1.00,200.00,40.40,2.00
33490.00,2.00,56000.00,1.00,555.00,28.80,4.00
14990.00,1.00,41000.00,2.00,200.00,47.90,2.00
9940.00,1.00,35000.00,2.00,150.00,51.40,2.00
12880.00,2.00,43000.00,2.00,150.00,49.60,3.00
5990.00,1.00,95000.00,1.00,200.00,43.50,2.00
6490.00,1.00,100000.00,2.00,145.00,53.30,2.00
25000.00,2.00,19000.00,1.00,145.00,45.60,2.00
17800.00,1.00,20106.00,2.00,150.00,52.30,2.00
6240.00,1.00,46000.00,2.00,135.00,55.40,2.00
9440.00,2.00,56000.00,2.00,220.00,42.80,3.00
12880.00,1.00,29000.00,1.00,195.00,42.20,2.00
4240.00,1.00,124000.00,2.00,145.00,53.30,2.00
20950.00,3.00,42000.00,1.00,160.00,43.50,2.00
29950.00,3.00,29600.00,2.00,150.00,44.10,3.00
14480.00,2.00,75000.00,2.00,200.00,48.70,3.00
18790.00,1.00,32000.00,1.00,200.00,39.80,2.00
15880.00,2.00,19000.00,2.00,200.00,47.90,2.00
38480.00,2.00,9000.00,2.00,145.00,48.70,3.00
14990.00,2.00,63000.00,2.00,200.00,47.90,3.00
3980.00,2.00,86000.00,1.00,260.00,37.20,1.80
27950.00,3.00,11800.00,1.00,150.00,40.90,2.00
59950.00,3.00,23000.00,2.00,145.00,39.20,4.00
12950.00,3.00,72000.00,1.00,300.00,34.40,3.00
17950.00,1.00,48800.00,1.00,205.00,39.80,2.00
23950.00,3.00,26500.00,1.00,150.00,43.50,2.00
5595.00,2.00,104000.00,2.00,325.00,33.60,3.00
12950.00,2.00,66500.00,1.00,300.00,33.20,2.00
8288.00,1.00,25000.00,2.00,0.00,74.30,1.60
10999.00,3.00,38000.00,2.00,20.00,70.60,1.60
8950.00,3.00,56000.00,1.00,125.00,50.40,1.80
10950.00,1.00,45000.00,1.00,30.00,56.50,1.40
19950.00,2.00,31751.00,1.00,260.00,35.80,2.00
18950.00,2.00,56000.00,2.00,125.00,60.10,3.00
20950.00,3.00,29000.00,1.00,145.00,47.90,1.80
18950.00,3.00,32000.00,1.00,260.00,36.70,3.00
17995.00,2.00,46000.00,1.00,190.00,42.80,2.00
38995.00,2.00,13000.00,1.00,150.00,34.00,3.00
4250.00,1.00,116000.00,2.00,20.00,70.60,1.60
104948.00,2.00,3000.00,1.00,145.00,22.10,4.00
34948.00,2.00,29000.00,2.00,145.00,48.70,3.00
35948.00,2.00,25000.00,2.00,145.00,48.70,3.00
13300.00,2.00,31258.00,1.00,20.00,60.10,1.00
18700.00,2.00,1599.00,1.00,145.00,56.50,1.50
13700.00,3.00,15017.00,1.00,145.00,64.20,1.00
14400.00,3.00,14298.00,1.00,30.00,58.90,1.40
3495.00,1.00,90356.00,1.00,200.00,40.90,1.60
12745.00,1.00,87000.00,2.00,30.00,64.20,1.60
6495.00,2.00,94700.00,2.00,235.00,44.10,2.70
7495.00,1.00,60700.00,1.00,125.00,53.30,1.40
4290.00,1.00,95000.00,1.00,200.00,41.50,1.60
16948.00,2.00,50000.00,2.00,165.00,49.60,3.00
8995.00,2.00,136000.00,2.00,540.00,31.00,3.00
12695.00,1.00,22000.00,2.00,20.00,70.60,2.00
6995.00,1.00,60000.00,2.00,20.00,68.90,1.60
5695.00,1.00,109000.00,2.00,160.00,49.60,2.00
20700.00,2.00,15190.00,2.00,145.00,46.30,1.60
16400.00,2.00,71031.00,1.00,200.00,42.80,2.00
28000.00,2.00,20344.00,1.00,150.00,37.70,3.00
17000.00,2.00,84000.00,2.00,260.00,41.50,3.00
13700.00,3.00,13552.00,1.00,150.00,57.60,1.40
20000.00,3.00,32265.00,2.00,150.00,62.80,2.00
12700.00,3.00,10420.00,1.00,150.00,64.20,1.00
21700.00,3.00,52073.00,2.00,150.00,56.50,2.00
18800.00,3.00,19534.00,1.00,150.00,50.40,1.40
11500.00,1.00,72310.00,2.00,30.00,65.70,2.00
20000.00,2.00,34011.00,2.00,30.00,62.80,2.00
11800.00,1.00,50037.00,2.00,125.00,57.60,2.00
15300.00,1.00,12386.00,2.00,145.00,65.70,2.00
17000.00,3.00,56607.00,2.00,150.00,67.30,2.00
17600.00,3.00,63876.00,2.00,150.00,65.70,2.00
6900.00,1.00,90000.00,2.00,0.00,74.30,1.60
14600.00,2.00,95600.00,2.00,300.00,38.20,3.00
2600.00,1.00,127700.00,2.00,205.00,44.10,2.00
8488.00,1.00,84000.00,2.00,30.00,64.20,2.00
10988.00,1.00,64000.00,2.00,145.00,56.50,2.00
14800.00,1.00,83023.00,2.00,125.00,58.90,2.00
11500.00,1.00,72056.00,2.00,0.00,72.40,2.00
11000.00,1.00,24689.00,1.00,0.00,67.30,1.00
18990.00,2.00,4875.00,1.00,145.00,40.90,2.00
12700.00,1.00,42166.00,2.00,20.00,72.40,2.00
11500.00,1.00,36603.00,1.00,20.00,60.10,1.40
14000.00,1.00,26716.00,1.00,30.00,55.40,1.40
14395.00,1.00,22933.00,2.00,20.00,72.40,1.60
17995.00,2.00,65000.00,2.00,305.00,38.20,3.00
16300.00,2.00,21284.00,1.00,145.00,50.40,1.80
16100.00,2.00,33285.00,2.00,20.00,64.20,2.00
15800.00,1.00,15405.00,1.00,145.00,55.40,1.40
24000.00,2.00,40102.00,1.00,325.00,30.10,4.00
15700.00,1.00,18021.00,1.00,30.00,60.10,1.40
9000.00,1.00,37539.00,2.00,0.00,76.30,1.60
8400.00,1.00,55210.00,2.00,0.00,74.30,1.60
11300.00,1.00,24426.00,2.00,0.00,76.30,1.60
11500.00,1.00,45478.00,1.00,125.00,53.30,1.40
11700.00,1.00,29754.00,1.00,30.00,55.40,1.40
16500.00,2.00,46125.00,2.00,160.00,51.40,2.00
13500.00,1.00,33484.00,1.00,150.00,60.10,1.40
9250.00,1.00,88445.00,2.00,165.00,49.60,2.00
11500.00,1.00,73362.00,2.00,150.00,54.30,2.00
14300.00,2.00,26084.00,1.00,145.00,58.90,1.40
9000.00,1.00,58024.00,2.00,30.00,61.40,2.00
13500.00,1.00,80315.00,2.00,165.00,53.30,2.00
18100.00,2.00,82221.00,2.00,145.00,54.30,3.00
15600.00,1.00,19825.00,2.00,20.00,70.60,2.00
18900.00,2.00,20291.00,2.00,30.00,62.80,2.00
17500.00,1.00,20131.00,2.00,145.00,61.40,2.00
18400.00,1.00,8433.00,2.00,145.00,51.40,1.60
18600.00,2.00,37128.00,2.00,145.00,54.30,2.00
20000.00,2.00,24963.00,2.00,145.00,61.40,2.00
26000.00,2.00,9211.00,2.00,145.00,50.40,2.00
16800.00,2.00,34811.00,2.00,145.00,52.30,2.00
14700.00,2.00,37310.00,1.00,145.00,56.50,1.40
19000.00,2.00,20175.00,1.00,145.00,42.20,1.50
16500.00,2.00,47189.00,2.00,30.00,65.70,2.00
19300.00,3.00,34500.00,1.00,200.00,40.90,2.00
12400.00,1.00,39825.00,1.00,145.00,60.10,1.00
16400.00,2.00,39147.00,1.00,150.00,47.90,1.40
23100.00,2.00,36220.00,2.00,145.00,54.30,2.00
30000.00,2.00,1365.00,1.00,150.00,32.50,2.00
17500.00,2.00,31616.00,1.00,150.00,47.90,1.40
50000.00,2.00,12.00,2.00,150.00,34.50,3.00
12000.00,1.00,15167.00,1.00,0.00,67.30,1.00
31950.00,2.00,593.00,1.00,145.00,31.70,2.00
13900.00,1.00,37448.00,1.00,125.00,49.60,2.00
11200.00,1.00,29227.00,1.00,30.00,55.40,1.40
14800.00,1.00,42421.00,2.00,30.00,67.30,2.00
13000.00,1.00,28439.00,1.00,145.00,60.10,1.00
13200.00,1.00,89350.00,2.00,30.00,62.80,2.00
15200.00,2.00,39314.00,2.00,30.00,64.20,2.00
18200.00,2.00,34784.00,1.00,200.00,40.40,2.00
13500.00,1.00,20479.00,1.00,150.00,60.10,1.00
33000.00,2.00,12050.00,2.00,240.00,42.20,3.00
16500.00,1.00,11706.00,1.00,150.00,55.40,1.50
23000.00,2.00,7846.00,1.00,150.00,42.80,1.50
31000.00,2.00,558.00,1.00,150.00,34.90,2.00
32000.00,2.00,2796.00,1.00,150.00,31.70,2.00
23500.00,2.00,2893.00,1.00,150.00,42.20,1.50
11500.00,1.00,54553.00,1.00,125.00,53.30,1.40
11200.00,1.00,83467.00,1.00,20.00,60.10,1.40
20000.00,1.00,4986.00,1.00,145.00,47.90,1.00
25250.00,2.00,11955.00,1.00,145.00,38.20,2.00
16000.00,2.00,29806.00,1.00,200.00,40.40,2.00
10000.00,1.00,65500.00,1.00,125.00,53.30,1.40
20000.00,2.00,14337.00,1.00,145.00,42.20,1.50
12000.00,1.00,22241.00,1.00,145.00,67.30,1.00
18500.00,1.00,9203.00,1.00,150.00,51.40,1.40
25000.00,2.00,11698.00,1.00,150.00,42.20,1.50
23500.00,2.00,13573.00,1.00,150.00,41.50,1.50
26500.00,2.00,964.00,1.00,150.00,40.90,1.50
8990.00,1.00,85255.00,2.00,0.00,74.30,1.60
26000.00,2.00,6100.00,2.00,145.00,50.40,2.00
26500.00,2.00,4322.00,2.00,145.00,49.60,2.00
50000.00,2.00,1246.00,4.00,140.00,117.70,2.00
72500.00,2.00,10.00,2.00,150.00,32.80,3.00
36500.00,2.00,1552.00,2.00,150.00,38.20,2.00
45000.00,2.00,1200.00,2.00,150.00,38.20,3.00
26000.00,2.00,19000.00,1.00,235.00,37.70,2.00
30000.00,2.00,893.00,2.00,145.00,47.90,2.00
46500.00,2.00,11294.00,2.00,145.00,32.80,3.00
11500.00,1.00,37718.00,1.00,30.00,58.90,1.40
12200.00,1.00,45826.00,1.00,20.00,60.10,1.00
20000.00,1.00,3988.00,1.00,145.00,47.10,1.00
12000.00,2.00,64798.00,2.00,200.00,47.90,2.00
20700.00,2.00,33785.00,2.00,200.00,47.10,2.00
16200.00,2.00,31617.00,1.00,145.00,51.40,1.40
14500.00,2.00,50230.00,1.00,145.00,55.40,1.40
22000.00,2.00,6066.00,1.00,145.00,51.40,2.00
30000.00,2.00,3714.00,2.00,145.00,45.60,2.00
22995.00,2.00,3800.00,2.00,150.00,46.30,1.60
11500.00,1.00,15567.00,2.00,0.00,76.30,1.60
11100.00,1.00,44757.00,2.00,30.00,61.40,2.00
11500.00,1.00,17397.00,1.00,30.00,55.40,1.40
13100.00,1.00,13022.00,1.00,30.00,55.40,1.40
9500.00,1.00,37008.00,2.00,0.00,76.30,1.60
33000.00,2.00,4601.00,2.00,145.00,38.20,2.00
14000.00,2.00,23000.00,1.00,30.00,56.50,1.40
25000.00,2.00,3522.00,1.00,145.00,38.70,2.00
19500.00,2.00,30292.00,2.00,30.00,65.70,2.00
28500.00,2.00,2607.00,1.00,145.00,39.80,2.00
36500.00,2.00,26.00,2.00,145.00,38.20,2.00
48500.00,2.00,3255.00,2.00,145.00,33.20,3.00
32500.00,2.00,2833.00,2.00,145.00,38.20,2.00
20000.00,2.00,8500.00,1.00,145.00,47.90,2.00
21500.00,2.00,11844.00,1.00,145.00,42.20,1.50
39000.00,2.00,13841.00,1.00,145.00,34.00,3.00
24000.00,2.00,22682.00,1.00,235.00,37.70,2.00
20000.00,1.00,2916.00,2.00,145.00,49.60,1.60
19000.00,2.00,7200.00,1.00,145.00,54.30,1.40
24490.00,2.00,19561.00,1.00,165.00,43.50,2.00
24000.00,1.00,22353.00,1.00,240.00,38.70,2.00
21490.00,2.00,19900.00,1.00,150.00,40.90,2.00
23690.00,2.00,9338.00,1.00,145.00,42.20,1.50
37000.00,2.00,10250.00,1.00,145.00,37.70,3.00
23500.00,2.00,6992.00,1.00,145.00,38.70,2.00
25000.00,2.00,5779.00,1.00,145.00,40.90,1.50
29000.00,2.00,16001.00,1.00,145.00,31.70,2.00
47500.00,2.00,11326.00,2.00,145.00,32.80,3.00
26000.00,2.00,5731.00,1.00,145.00,40.90,1.50
22000.00,2.00,14560.00,1.00,145.00,41.50,1.50
35000.00,2.00,5098.00,2.00,145.00,38.20,2.00
33490.00,2.00,7078.00,2.00,145.00,38.20,2.00
13490.00,2.00,48000.00,2.00,200.00,47.90,2.00
13290.00,2.00,64900.00,2.00,300.00,38.20,4.20
14990.00,1.00,8936.00,1.00,20.00,60.10,1.40
26900.00,2.00,5000.00,2.00,145.00,44.80,2.00
23290.00,2.00,15390.00,1.00,150.00,42.20,1.50
14000.00,2.00,63000.00,4.00,0.00,188.30,1.40
18590.00,1.00,3735.00,2.00,145.00,51.40,1.60
12490.00,1.00,58200.00,2.00,30.00,62.80,2.00
31000.00,2.00,10250.00,2.00,145.00,38.20,2.00
25390.00,1.00,792.00,1.00,145.00,40.90,1.50
18490.00,1.00,5652.00,1.00,150.00,47.10,1.00
46490.00,2.00,7445.00,2.00,145.00,32.80,3.00
20500.00,1.00,5530.00,2.00,145.00,51.40,1.60
25800.00,2.00,3952.00,2.00,145.00,44.80,2.00
24450.00,2.00,3382.00,1.00,145.00,38.70,2.00
24350.00,2.00,16500.00,2.00,145.00,49.60,2.00
21300.00,2.00,2231.00,2.00,145.00,47.90,1.60
21650.00,2.00,10995.00,1.00,145.00,42.20,1.50
44500.00,2.00,3911.00,2.00,145.00,40.40,3.00
20000.00,2.00,19760.00,1.00,150.00,47.90,1.40
23500.00,2.00,4573.00,1.00,145.00,40.90,1.50
27680.00,2.00,4965.00,1.00,145.00,39.80,2.00
20680.00,2.00,20646.00,1.00,145.00,56.50,1.50
30270.00,2.00,2150.00,1.00,145.00,34.00,2.00
19500.00,1.00,7252.00,2.00,140.00,47.90,1.60
27490.00,2.00,26200.00,2.00,150.00,47.10,2.00
24790.00,2.00,14059.00,1.00,150.00,40.40,2.00
48790.00,2.00,4700.00,2.00,145.00,35.80,3.00
20490.00,2.00,33647.00,2.00,150.00,56.50,2.00
22490.00,2.00,31987.00,1.00,265.00,35.80,3.00
12290.00,1.00,22990.00,1.00,0.00,67.30,1.00
20290.00,2.00,19450.00,1.00,150.00,50.40,1.40
24680.00,2.00,14346.00,1.00,145.00,38.20,2.00
21490.00,2.00,18438.00,1.00,150.00,47.90,1.40
33000.00,2.00,33063.00,1.00,330.00,30.10,4.00
22490.00,2.00,21755.00,1.00,205.00,42.80,2.00
20690.00,2.00,12500.00,1.00,150.00,54.30,1.40
18000.00,2.00,34222.00,1.00,30.00,56.50,1.40
15888.00,2.00,74000.00,1.00,325.00,29.40,3.00
9789.00,1.00,65000.00,2.00,20.00,68.90,2.00
4650.00,2.00,122000.00,1.00,265.00,18.90,4.20
11995.00,2.00,85000.00,2.00,30.00,61.40,2.00
12990.00,2.00,91126.00,2.00,300.00,37.60,3.00
13500.00,1.00,4520.00,1.00,0.00,67.30,1.00
15000.00,2.00,22791.00,1.00,30.00,58.90,1.40
17250.00,2.00,7629.00,1.00,150.00,56.50,1.40
38444.00,2.00,58000.00,1.00,555.00,28.80,4.00
23888.00,2.00,68000.00,1.00,555.00,26.40,4.20
11189.00,1.00,64000.00,2.00,30.00,61.40,2.00
24000.00,2.00,28310.00,2.00,300.00,38.20,3.00
23950.00,2.00,11942.00,1.00,150.00,42.20,1.50
21000.00,2.00,5210.00,1.00,150.00,47.10,1.00
29000.00,2.00,14061.00,1.00,145.00,31.70,2.00
13000.00,2.00,45669.00,1.00,20.00,60.10,1.40
22990.00,3.00,26000.00,2.00,160.00,52.30,3.00
9990.00,1.00,49500.00,2.00,30.00,62.80,2.00
20995.00,2.00,11000.00,1.00,145.00,42.20,2.00
28995.00,3.00,24000.00,1.00,300.00,34.90,2.50
13000.00,1.00,15811.00,1.00,150.00,55.40,1.40
29000.00,2.00,7126.00,1.00,150.00,38.20,1.50
29000.00,2.00,4000.00,1.00,145.00,39.80,2.00
21500.00,2.00,3500.00,2.00,145.00,52.30,1.60
29000.00,2.00,3000.00,1.00,145.00,33.20,2.00
38500.00,2.00,3000.00,1.00,145.00,34.00,2.00
27750.00,2.00,6500.00,1.00,145.00,38.20,2.00
6389.00,2.00,56155.00,2.00,160.00,52.30,2.00
8685.00,2.00,96618.00,2.00,265.00,41.50,2.00
34000.00,2.00,2500.00,1.00,145.00,35.80,2.00
32000.00,2.00,30306.00,1.00,570.00,25.00,6.30
23500.00,2.00,4021.00,1.00,145.00,52.30,1.40
15500.00,2.00,10897.00,1.00,20.00,60.10,1.40
30000.00,2.00,5689.00,1.00,145.00,32.50,2.00
22000.00,2.00,13636.00,1.00,145.00,56.50,1.50
43000.00,2.00,3000.00,2.00,145.00,40.40,3.00
44000.00,2.00,7500.00,2.00,145.00,39.20,3.00
48000.00,2.00,5000.00,2.00,145.00,34.50,3.00
24950.00,2.00,7813.00,1.00,145.00,40.90,1.50
32950.00,2.00,13472.00,1.00,145.00,40.40,2.00
13300.00,1.00,12181.00,1.00,145.00,67.30,1.00
18000.00,2.00,21002.00,1.00,150.00,55.40,1.40
46000.00,2.00,19379.00,2.00,150.00,32.80,3.00
125000.00,2.00,13663.00,1.00,150.00,21.40,5.20
34000.00,2.00,3086.00,1.00,150.00,31.70,2.00
70000.00,2.00,3840.00,1.00,150.00,29.40,4.00
28000.00,2.00,30434.00,2.00,150.00,55.40,2.00
20500.00,2.00,11295.00,1.00,150.00,47.10,1.00
26000.00,2.00,25212.00,1.00,205.00,43.50,2.00
15450.00,2.00,48898.00,2.00,150.00,54.30,2.00
42992.00,2.00,39000.00,1.00,515.00,21.00,4.20
11495.00,1.00,25223.00,1.00,20.00,60.10,1.40
9495.00,3.00,48904.00,1.00,125.00,53.30,1.40
17995.00,2.00,21056.00,1.00,160.00,45.60,2.00
8995.00,2.00,95040.00,2.00,125.00,58.90,2.00
17750.00,2.00,43328.00,2.00,165.00,50.40,2.00
21500.00,2.00,3215.00,1.00,150.00,44.80,1.50
11995.00,2.00,31000.00,1.00,30.00,56.50,1.40
21000.00,1.00,3000.00,2.00,145.00,52.30,1.60
20000.00,1.00,4000.00,2.00,145.00,47.90,1.60
38500.00,2.00,2500.00,1.00,145.00,32.10,2.00
59500.00,2.00,4000.00,2.00,145.00,33.20,3.00
37000.00,2.00,2104.00,2.00,150.00,38.20,2.00
24750.00,2.00,5295.00,1.00,150.00,40.90,1.50
30000.00,2.00,3033.00,1.00,150.00,38.20,1.50
36000.00,2.00,8434.00,2.00,150.00,38.20,2.00
38500.00,2.00,4284.00,1.00,145.00,37.70,3.00
21350.00,2.00,3500.00,1.00,145.00,40.90,2.00
24850.00,1.00,3500.00,1.00,145.00,40.90,1.50
29300.00,2.00,13031.00,1.00,150.00,31.70,2.00
29300.00,2.00,12664.00,1.00,150.00,31.70,2.00
51495.00,2.00,7000.00,2.00,145.00,33.60,3.00
8495.00,1.00,67000.00,1.00,30.00,55.40,1.20
6995.00,3.00,68493.00,1.00,125.00,51.40,1.40
4999.00,1.00,85509.00,1.00,300.00,36.20,2.00
2895.00,1.00,106790.00,1.00,240.00,35.30,1.60
12999.00,2.00,92764.00,2.00,145.00,53.30,2.00
27950.00,1.00,3000.00,2.00,145.00,40.90,1.50
26350.00,1.00,3000.00,2.00,145.00,42.80,2.00
42750.00,2.00,5000.00,2.00,145.00,48.70,3.00
16250.00,1.00,61720.00,1.00,200.00,42.80,2.00
16650.00,1.00,19093.00,2.00,20.00,70.60,2.00
22500.00,2.00,7471.00,1.00,150.00,42.20,1.50
29490.00,2.00,14437.00,1.00,150.00,31.70,2.00
25250.00,1.00,3302.00,1.00,150.00,40.90,1.50
29000.00,2.00,50796.00,1.00,300.00,34.90,2.50
20999.00,3.00,24000.00,1.00,200.00,40.40,2.00
16999.00,3.00,12000.00,1.00,150.00,62.80,1.00
6999.00,1.00,90000.00,2.00,0.00,74.30,1.60
27999.00,3.00,25000.00,1.00,150.00,41.50,2.00
13995.00,1.00,28000.00,2.00,135.00,54.30,2.00
2995.00,1.00,114000.00,2.00,195.00,48.70,2.00
8995.00,1.00,63000.00,2.00,30.00,65.70,2.00
9995.00,1.00,82000.00,2.00,20.00,64.20,2.00
19250.00,2.00,33532.00,2.00,305.00,39.20,3.00
28000.00,2.00,5000.00,2.00,145.00,47.90,2.00
58000.00,2.00,8300.00,1.00,145.00,26.40,3.00
31500.00,2.00,10.00,2.00,145.00,47.10,2.00
16999.00,1.00,2718.00,1.00,150.00,49.60,1.00
23000.00,1.00,22351.00,1.00,150.00,47.10,2.00
29000.00,2.00,100.00,1.00,145.00,33.20,2.00
51000.00,2.00,11858.00,2.00,145.00,32.10,3.00
16000.00,1.00,20657.00,1.00,150.00,50.40,2.00
15490.00,2.00,35717.00,1.00,145.00,48.70,1.80
13999.00,2.00,51400.00,2.00,150.00,56.50,2.00
52950.00,2.00,27000.00,1.00,325.00,29.40,4.00
11095.00,1.00,24000.00,1.00,145.00,67.30,1.00
5795.00,2.00,91000.00,1.00,280.00,36.20,2.00
18950.00,3.00,30000.00,1.00,145.00,47.90,1.40
46950.00,2.00,28000.00,2.00,145.00,39.20,4.00
21400.00,2.00,7.00,1.00,145.00,44.80,1.00
25000.00,1.00,9.00,2.00,145.00,49.60,1.60
26500.00,2.00,10.00,1.00,145.00,42.20,1.50
13250.00,2.00,40000.00,1.00,30.00,58.90,1.40
17000.00,1.00,6989.00,1.00,150.00,51.40,1.40
21000.00,2.00,20200.00,1.00,150.00,55.40,1.40
20000.00,2.00,7400.00,1.00,150.00,54.30,1.40
38500.00,2.00,126.00,1.00,150.00,32.10,2.00
37000.00,2.00,250.00,1.00,150.00,32.10,2.00
38000.00,2.00,200.00,1.00,150.00,32.10,2.00
13350.00,1.00,11589.00,1.00,145.00,55.40,1.40
49000.00,2.00,38.00,2.00,145.00,39.20,3.00
32500.00,2.00,15.00,2.00,145.00,47.10,2.00
21000.00,2.00,4288.00,1.00,145.00,47.10,1.00
14495.00,2.00,53500.00,2.00,20.00,70.60,2.00
31000.00,2.00,4815.00,1.00,145.00,31.70,2.00
26000.00,2.00,10891.00,1.00,145.00,39.80,2.00
1699.00,1.00,110000.00,2.00,315.00,36.20,2.50
4395.00,1.00,132000.00,2.00,125.00,56.50,2.00
19300.00,1.00,5000.00,2.00,145.00,56.50,2.00
28000.00,2.00,2366.00,1.00,145.00,39.80,2.00
25800.00,2.00,2383.00,1.00,145.00,39.80,2.00
29000.00,2.00,14.00,2.00,145.00,47.90,2.00
18500.00,1.00,30955.00,2.00,145.00,56.50,2.00
24500.00,2.00,8334.00,1.00,145.00,40.90,1.50
29200.00,2.00,9328.00,2.00,145.00,50.40,2.00
16700.00,1.00,14615.00,1.00,145.00,52.30,1.40
27850.00,2.00,100.00,2.00,145.00,47.10,2.00
19500.00,2.00,13551.00,1.00,30.00,56.50,1.40
25700.00,2.00,28803.00,1.00,145.00,43.50,2.00
25500.00,2.00,7400.00,1.00,145.00,38.70,2.00
30800.00,2.00,15.00,2.00,145.00,39.20,2.00
30400.00,2.00,9.00,2.00,145.00,50.40,2.00
18250.00,2.00,38235.00,2.00,160.00,50.40,2.00
17750.00,2.00,39726.00,2.00,145.00,51.40,2.00
33000.00,2.00,1000.00,2.00,145.00,38.20,2.00
